SMILES,CID,CID (canonical),CID (old format),Postera Link,InChIKey,Submission Creator,Submission Rationale,Submission Notes,Submission Fragments,Structure ID,Fragalysis Link,Enamine - REAL Space,Enamine - Extended REAL Space,Enamine - SCR,Enamine - BB,Mcule,Mcule Ultimate,In Molport or Mcule,In eMolecules,Ordered,Made,Assayed,MW,cLogP,TPSA,Rotatable Bonds,Fraction sp3,HBA,HBD,Covalent Fragment,Covalent Warhead,Acrylamide,Acrylamide Adduct,Chloroacetamide,Chloroacetamide Adduct,Vinylsulfonamide,Vinylsulfonamide Adduct,Nitrile,Nitrile Adduct,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,series,Order Date,Maker,Shipment Date,inspired_by
Cn1ncc(NC(=O)C2COc3cc(Cl)c(Cl)cc32)c1C1CC1,JUL-TUD-06b2044f-10,JUL-TUD-06b2044f-10,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/10,VAMWTYKUQDYNGV-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,351.05,3.72,56.15,3,0.38,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
CN1CC(C(=O)Nc2cnn(C)c2C2CC2)Cc2cc(Cl)c(Cl)cc21,JUL-TUD-06b2044f-11,JUL-TUD-06b2044f-11,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/11,MGBMFSFGLGTDEQ-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,378.1,3.85,50.16,3,0.44,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
CN1CCc2c(NC(=O)C3CCc4ccc(Cl)c(Cl)c43)cncc21,JUL-TUD-06b2044f-12,JUL-TUD-06b2044f-12,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/12,ZAGWKMFADAKWLT-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,361.07,4.05,45.23,2,0.33,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
COc1c(Cl)cc(Cl)c2c1C(C(=O)Nc1cnn3ccccc13)CC2,JUL-TUD-06b2044f-13,JUL-TUD-06b2044f-13,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/13,GMHMJFPNYSKEST-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,375.05,4.32,55.63,3,0.22,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C1C(c2ccc(Cl)c(Cl)c2)CCN1c1cnc2cccnn12,JUL-TUD-06b2044f-14,JUL-TUD-06b2044f-14,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/14,SSOBGYAXIMYXMZ-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,346.04,3.56,50.5,2,0.19,4,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
Cc1[nH]ncc1N1CCC(c2ccc(Cl)c(Cl)c2)C1=O,JUL-TUD-06b2044f-15,JUL-TUD-06b2044f-15,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/15,KEGJQWLIFKOFKR-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,309.04,3.55,48.99,2,0.29,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
Cn1cc(N2CCC(c3ccc(Cl)c(Cl)c3)C2=O)c(C(C)(C)C)n1,JUL-TUD-06b2044f-16,JUL-TUD-06b2044f-16,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/16,PAPTWLBQTIZDHP-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,365.11,4.54,38.13,2,0.44,3,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
Cc1cc2c(c(C)c1Cl)C(C(=O)Nc1ncnc3cn(C)nc13)CCO2,JUL-TUD-06b2044f-17,JUL-TUD-06b2044f-17,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/17,JIRFSTVATKRZDI-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,371.11,3.14,81.93,2,0.33,6,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
Cc1nn(CC2CC2)cc1NC(=O)Cc1cc(Cl)c(Cl)cc1F,JUL-TUD-06b2044f-18,JUL-TUD-06b2044f-18,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/18,UNFUBUTYDRFYBW-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,355.07,4.23,46.92,5,0.38,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C(Cc1cc(Cl)c(F)cc1Cl)Nc1ncnc2c(F)c(F)cc(F)c12,JUL-TUD-06b2044f-19,JUL-TUD-06b2044f-19,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/19,DKIYVBYJAIYOMT-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,402.99,4.67,54.88,3,0.06,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C(Cc1cc(Cl)cc(Cl)c1F)Nc1nccn2ncnc12,JUL-TUD-06b2044f-20,JUL-TUD-06b2044f-20,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/20,SFXZCSFUHJRMHK-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,339.01,2.75,72.18,3,0.08,5,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C(Nc1cnc2n1CCCC2)C1Cc2c(F)cc(Cl)c(Cl)c21,JUL-TUD-06b2044f-21,JUL-TUD-06b2044f-21,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/21,PUGUITMNIJEULJ-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,353.05,3.94,46.92,2,0.38,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C(Nc1cnn2c1CCCC2)C1Cc2cc(Cl)c(Cl)cc21,JUL-TUD-06b2044f-22,JUL-TUD-06b2044f-22,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/22,WGKNJCLKAMJFFI-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,335.06,3.8,46.92,2,0.38,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C(Nc1cnn2c1CCCC2)C1CCc2cc(Cl)c(Cl)cc21,JUL-TUD-06b2044f-23,JUL-TUD-06b2044f-23,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/23,UWTYJUSVQQWNRU-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,349.07,4.19,46.92,2,0.41,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C(Nn1nncc1C1CC1)C1COc2cc(Br)c(Cl)cc21,JUL-TUD-06b2044f-24,JUL-TUD-06b2044f-24,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/24,JPFUDTYPBSAOLB-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,381.98,2.82,69.04,3,0.36,5,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C(Nn1nncc1C1CC1)C1COc2cc(Cl)c(Cl)cc21,JUL-TUD-06b2044f-25,JUL-TUD-06b2044f-25,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/25,XXNDJDOKHTZBKT-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,338.03,2.71,69.04,3,0.36,5,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
CC(C)(NC(=O)Cc1noc2ccc(F)cc12)c1cccc(Cl)c1Cl,JUL-TUD-06b2044f-26,JUL-TUD-06b2044f-26,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/26,DNSYVDPHIVTNHB-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,380.05,4.87,55.13,4,0.22,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
COc1c(F)cc(F)c(F)c1CNC(=O)C1COc2cc(Cl)c(Cl)cc21,JUL-TUD-06b2044f-27,JUL-TUD-06b2044f-27,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/27,NFGINMHORGHTKA-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,405.01,4.21,47.56,4,0.24,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
CCn1nc(C)c(CC(=O)NCc2cc(Cl)c(Cl)cc2OC)c1C,JUL-TUD-06b2044f-28,JUL-TUD-06b2044f-28,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/28,SNAKLAIFSARPBE-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,369.1,3.69,56.15,6,0.41,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
